Timestamp,Temp_mC,Freq_kHz
2026-06-16 13:56:38,57000,3200001
2026-06-16 13:56:43,57000,3200000
2026-06-16 13:56:48,57000,3200017
2026-06-16 13:56:53,57000,3200000
2026-06-16 13:56:58,57000,3200000
2026-06-16 13:57:04,57000,3200003
2026-06-16 13:57:09,57000,3200001
2026-06-16 13:57:14,57000,3200000
2026-06-16 13:57:19,57000,3200016
2026-06-16 13:57:24,57000,3200001
2026-06-16 13:57:29,57000,3200001
2026-06-16 13:57:34,57000,3199998
2026-06-16 13:57:39,57000,3200008
2026-06-16 13:57:44,56000,3200000
2026-06-16 13:57:50,57000,3200000
2026-06-16 13:57:55,57000,3199998
2026-06-16 13:58:00,57000,3200000
2026-06-16 13:58:05,57000,3200000
2026-06-16 13:58:10,56000,3200005
2026-06-16 13:58:15,56000,3199998
2026-06-16 13:58:20,54000,3199634
2026-06-16 13:58:25,55000,3200000
2026-06-16 13:58:30,55000,3200001
2026-06-16 13:58:35,55000,3200000
2026-06-16 13:58:41,54000,3199972
2026-06-16 13:58:46,54000,3200001
2026-06-16 13:58:51,54000,3200000
2026-06-16 13:58:56,54000,3199976
2026-06-16 13:59:01,53000,3200000
2026-06-16 13:59:06,53000,3200001
2026-06-16 13:59:11,52000,3201384
2026-06-16 13:59:16,55000,3200000
2026-06-16 13:59:21,54000,3200000
2026-06-16 13:59:27,55000,3200001
2026-06-16 13:59:32,54000,3200000
2026-06-16 13:59:37,54000,3200003
2026-06-16 13:59:42,54000,3200001
2026-06-16 13:59:47,55000,3200000
2026-06-16 13:59:52,54000,3200027
2026-06-16 13:59:57,53000,3200000
2026-06-16 14:00:02,53000,3200000
2026-06-16 14:00:07,55000,3200004
2026-06-16 14:00:13,56000,3200000
2026-06-16 14:00:18,56000,3199998
2026-06-16 14:00:23,56000,3200000
2026-06-16 14:00:28,56000,3200000
2026-06-16 14:00:33,56000,3200000
2026-06-16 14:00:38,56000,3200001
2026-06-16 14:00:43,56000,3200001
2026-06-16 14:00:48,56000,3200000
2026-06-16 14:00:53,56000,3200001
2026-06-16 14:00:59,56000,3200000
2026-06-16 14:01:04,56000,3200001
2026-06-16 14:01:09,56000,3200000
2026-06-16 14:01:14,56000,3200000
2026-06-16 14:01:19,57000,3200000
2026-06-16 14:01:24,56000,3199998
2026-06-16 14:01:29,56000,3200000
2026-06-16 14:01:34,56000,3200000
2026-06-16 14:01:39,57000,3200000
2026-06-16 14:01:45,57000,3199998
2026-06-16 14:01:50,57000,3200018
2026-06-16 14:01:55,58000,3200000
2026-06-16 14:02:00,58000,3200000
2026-06-16 14:02:05,58000,3200001
2026-06-16 14:02:10,57000,3200000
2026-06-16 14:02:15,54000,3213979
2026-06-16 14:02:20,57000,3023537
2026-06-16 14:02:25,58000,3200948
2026-06-16 14:02:30,58000,3200001
2026-06-16 14:02:36,59000,3200000
2026-06-16 14:02:41,60000,3200000
2026-06-16 14:02:46,59000,3200000
2026-06-16 14:02:51,58000,3200000
2026-06-16 14:02:56,58000,3200000
2026-06-16 14:03:01,59000,3200000
2026-06-16 14:03:06,59000,3200000
2026-06-16 14:03:11,59000,3200000
2026-06-16 14:03:16,58000,3200000
2026-06-16 14:03:21,59000,3200000
2026-06-16 14:03:27,58000,3200000
2026-06-16 14:03:32,58000,3200000
2026-06-16 14:03:37,58000,3200000
2026-06-16 14:03:42,58000,3199998
2026-06-16 14:03:47,58000,3200001
2026-06-16 14:03:52,57000,3200003
2026-06-16 14:03:57,57000,3200001
2026-06-16 14:04:02,55000,3199998
